"SID","article_number","atlas","global_mean","parameter_estimate","outlier","run","trial","article_cond","msg_share","msg_rel_self","msg_rel_social","trial_type","topic","site"
"BPA30","8","value",-0.02894657291472,-0.163776069879532,"no","1",23,"control",3,3,3,"read_control","climate","Netherlands"
"BPA30","8","auditory",-0.02894657291472,-0.022593982517719,"no","1",23,"control",3,3,3,"read_control","climate","Netherlands"
"BPA30","8","sensorimotor",-0.02894657291472,0.060455121099949,"no","1",23,"control",3,3,3,"read_control","climate","Netherlands"
"BPA30","0","value",0.102343030273914,-0.350750178098679,"no","1",11,"other",4,4,2,"read_other","health","Netherlands"
"BPA30","0","auditory",0.102343030273914,0.064779914915562,"no","1",11,"other",4,4,2,"read_other","health","Netherlands"
"BPA30","0","sensorimotor",0.102343030273914,0.240557670593262,"no","1",11,"other",4,4,2,"read_other","health","Netherlands"
"BPA30","19","value",0.314816921949387,0.131785973906517,"no","1",18,"other",2,2,3,"read_other","climate","Netherlands"
"BPA30","19","auditory",0.314816921949387,0.025741819292307,"no","1",18,"other",2,2,3,"read_other","climate","Netherlands"
"BPA30","19","sensorimotor",0.314816921949387,0.306304633617401,"no","1",18,"other",2,2,3,"read_other","climate","Netherlands"
"BPA30","45","value",0.457868576049805,-0.145455807447433,"no","1",10,"other",2,2,3,"read_other","climate","Netherlands"
"BPA30","45","auditory",0.457868576049805,0.37548840045929,"no","1",10,"other",2,2,3,"read_other","climate","Netherlands"
"BPA30","45","sensorimotor",0.457868576049805,0.690359592437744,"no","1",10,"other",2,2,3,"read_other","climate","Netherlands"
"BPA30","7","value",0.260140657424927,-0.428852885961533,"no","1",9,"other",4,2,4,"read_other","health","Netherlands"
"BPA30","7","auditory",0.260140657424927,0.064964398741722,"no","1",9,"other",4,2,4,"read_other","health","Netherlands"
"BPA30","7","sensorimotor",0.260140657424927,0.368886739015579,"no","1",9,"other",4,2,4,"read_other","health","Netherlands"
"BPA30","74","value",0.240209624171257,0.010590082034469,"no","1",17,"other",3,4,3,"read_other","health","Netherlands"
"BPA30","74","auditory",0.240209624171257,0.159860387444496,"no","1",17,"other",3,4,3,"read_other","health","Netherlands"
"BPA30","74","sensorimotor",0.240209624171257,0.285816937685013,"no","1",17,"other",3,4,3,"read_other","health","Netherlands"
"BPA30","80","value",-0.076472453773022,-0.144633769989014,"no","1",19,"other",3,3,2,"read_other","health","Netherlands"
"BPA30","80","auditory",-0.076472453773022,-0.138837918639183,"no","1",19,"other",3,3,2,"read_other","health","Netherlands"
"BPA30","80","sensorimotor",-0.076472453773022,0.096602849662304,"no","1",19,"other",3,3,2,"read_other","health","Netherlands"
"BPA30","81","value",0.252773880958557,0.072135843336582,"no","1",20,"other",2,2,3,"read_other","climate","Netherlands"
"BPA30","81","auditory",0.252773880958557,0.171768248081207,"no","1",20,"other",2,2,3,"read_other","climate","Netherlands"
"BPA30","81","sensorimotor",0.252773880958557,0.297135978937149,"no","1",20,"other",2,2,3,"read_other","climate","Netherlands"
"BPA30","9","value",0.189368262887001,0.069634661078453,"no","1",12,"other",2,2,2,"read_other","climate","Netherlands"
"BPA30","9","auditory",0.189368262887001,0.143147259950638,"no","1",12,"other",2,2,2,"read_other","climate","Netherlands"
"BPA30","9","sensorimotor",0.189368262887001,0.585985481739044,"no","1",12,"other",2,2,2,"read_other","climate","Netherlands"
"BPA30","15","value",-0.395707368850708,-0.243418887257576,"no","1",13,"self",2,3,3,"read_self","health","Netherlands"
"BPA30","15","auditory",-0.395707368850708,-0.237486600875854,"no","1",13,"self",2,3,3,"read_self","health","Netherlands"
"BPA30","15","sensorimotor",-0.395707368850708,-0.309798330068588,"no","1",13,"self",2,3,3,"read_self","health","Netherlands"
"BPA30","20","value",-0.086772419512272,-0.197816461324692,"no","1",6,"self",2,3,3,"read_self","health","Netherlands"
"BPA30","20","auditory",-0.086772419512272,0.110679887235165,"no","1",6,"self",2,3,3,"read_self","health","Netherlands"
"BPA30","20","sensorimotor",-0.086772419512272,0.237343460321426,"no","1",6,"self",2,3,3,"read_self","health","Netherlands"
"BPA30","30","value",0.259261965751648,0.734560072422028,"no","1",15,"self",2,1,1,"read_self","climate","Netherlands"
"BPA30","30","auditory",0.259261965751648,0.01631061732769,"no","1",15,"self",2,1,1,"read_self","climate","Netherlands"
"BPA30","30","sensorimotor",0.259261965751648,0.186823040246964,"no","1",15,"self",2,1,1,"read_self","climate","Netherlands"
"BPA30","43","value",0.013943491503596,-0.48539936542511,"no","1",8,"self",3,3,2,"read_self","health","Netherlands"
"BPA30","43","auditory",0.013943491503596,0.08992425352335,"no","1",8,"self",3,3,2,"read_self","health","Netherlands"
"BPA30","43","sensorimotor",0.013943491503596,0.417900145053864,"no","1",8,"self",3,3,2,"read_self","health","Netherlands"
"BPA30","76","value",-0.134992867708206,-0.219050198793411,"no","1",5,"self",2,2,2,"read_self","climate","Netherlands"
"BPA30","76","auditory",-0.134992867708206,0.000098472832178,"no","1",5,"self",2,2,2,"read_self","climate","Netherlands"
"BPA30","76","sensorimotor",-0.134992867708206,0.087743908166885,"no","1",5,"self",2,2,2,"read_self","climate","Netherlands"
"BPA30","78","value",-0.132505565881729,-0.072476997971535,"no","1",14,"self",3,4,3,"read_self","health","Netherlands"
"BPA30","78","auditory",-0.132505565881729,-0.142778739333153,"no","1",14,"self",3,4,3,"read_self","health","Netherlands"
"BPA30","78","sensorimotor",-0.132505565881729,0.014355740509927,"no","1",14,"self",3,4,3,"read_self","health","Netherlands"
"BPA30","85","value",-0.094839967787266,0.008999140001833,"no","1",7,"self",3,3,3,"read_self","climate","Netherlands"
"BPA30","85","auditory",-0.094839967787266,0.078881166875362,"no","1",7,"self",3,3,3,"read_self","climate","Netherlands"
"BPA30","85","sensorimotor",-0.094839967787266,0.055617060512304,"no","1",7,"self",3,3,3,"read_self","climate","Netherlands"
"BPA30","92","value",0.086222112178802,-0.066189341247082,"no","1",16,"self",2,2,3,"read_self","climate","Netherlands"
"BPA30","92","auditory",0.086222112178802,-0.022400515154004,"no","1",16,"self",2,2,3,"read_self","climate","Netherlands"
"BPA30","92","sensorimotor",0.086222112178802,0.186119437217712,"no","1",16,"self",2,2,3,"read_self","climate","Netherlands"
"BPA30","2","value",0.364283353090286,-0.017298927530646,"no","2",33,"control",2,2,4,"read_control","health","Netherlands"
"BPA30","2","auditory",0.364283353090286,0.61528468132019,"no","2",33,"control",2,2,4,"read_control","health","Netherlands"
"BPA30","2","sensorimotor",0.364283353090286,0.640063941478729,"no","2",33,"control",2,2,4,"read_control","health","Netherlands"
"BPA30","26","value",0.228354886174202,-0.022352734580636,"no","2",41,"control",4,4,3,"read_control","health","Netherlands"
"BPA30","26","auditory",0.228354886174202,0.231669276952744,"no","2",41,"control",4,4,3,"read_control","health","Netherlands"
"BPA30","26","sensorimotor",0.228354886174202,0.235932871699333,"no","2",41,"control",4,4,3,"read_control","health","Netherlands"
"BPA30","27","value",0.200413271784782,0.039895061403513,"no","2",44,"control",2,2,3,"read_control","climate","Netherlands"
"BPA30","27","auditory",0.200413271784782,-0.037448585033417,"no","2",44,"control",2,2,3,"read_control","climate","Netherlands"
"BPA30","27","sensorimotor",0.200413271784782,0.086385458707809,"no","2",44,"control",2,2,3,"read_control","climate","Netherlands"
"BPA30","31","value",0.593195259571075,-0.290361702442169,"no","2",35,"control",2,2,2,"read_control","climate","Netherlands"
"BPA30","31","auditory",0.593195259571075,0.77004736661911,"no","2",35,"control",2,2,2,"read_control","climate","Netherlands"
"BPA30","31","sensorimotor",0.593195259571075,0.648971736431122,"no","2",35,"control",2,2,2,"read_control","climate","Netherlands"
"BPA30","50","value",0.121053777635098,-0.088656470179558,"no","2",42,"control",2,3,4,"read_control","climate","Netherlands"
"BPA30","50","auditory",0.121053777635098,0.167948618531227,"no","2",42,"control",2,3,4,"read_control","climate","Netherlands"
"BPA30","50","sensorimotor",0.121053777635098,0.225545227527618,"no","2",42,"control",2,3,4,"read_control","climate","Netherlands"
"BPA30","66","value",0.305029332637787,-0.119188413023949,"no","2",43,"control",2,3,4,"read_control","health","Netherlands"
"BPA30","66","auditory",0.305029332637787,0.306204974651337,"no","2",43,"control",2,3,4,"read_control","health","Netherlands"
"BPA30","66","sensorimotor",0.305029332637787,0.415090203285217,"no","2",43,"control",2,3,4,"read_control","health","Netherlands"
"BPA30","86","value",0.45717379450798,-0.028287936002016,"no","2",34,"control",4,4,3,"read_control","health","Netherlands"
"BPA30","86","auditory",0.45717379450798,0.63681972026825,"no","2",34,"control",4,4,3,"read_control","health","Netherlands"
"BPA30","86","sensorimotor",0.45717379450798,0.653977453708649,"no","2",34,"control",4,4,3,"read_control","health","Netherlands"
"BPA30","87","value",0.228330120444298,-0.091781280934811,"no","2",36,"control",2,2,2,"read_control","climate","Netherlands"
"BPA30","87","auditory",0.228330120444298,-0.164257124066353,"no","2",36,"control",2,2,2,"read_control","climate","Netherlands"
"BPA30","87","sensorimotor",0.228330120444298,0.020770749077201,"no","2",36,"control",2,2,2,"read_control","climate","Netherlands"
"BPA30","24","value",0.426047027111053,-0.314898163080215,"no","2",32,"other",3,2,3,"read_other","health","Netherlands"
"BPA30","24","auditory",0.426047027111053,0.388666570186615,"no","2",32,"other",3,2,3,"read_other","health","Netherlands"
"BPA30","24","sensorimotor",0.426047027111053,0.362052708864212,"no","2",32,"other",3,2,3,"read_other","health","Netherlands"
"BPA30","25","value",0.478800147771835,0.056774318218231,"no","2",40,"other",2,2,3,"read_other","climate","Netherlands"
"BPA30","25","auditory",0.478800147771835,0.353889584541321,"no","2",40,"other",2,2,3,"read_other","climate","Netherlands"
"BPA30","25","sensorimotor",0.478800147771835,0.398809641599655,"no","2",40,"other",2,2,3,"read_other","climate","Netherlands"
"BPA30","33","value",0.241073727607727,-0.19718861579895,"no","2",29,"other",2,4,4,"read_other","health","Netherlands"
"BPA30","33","auditory",0.241073727607727,0.29822564125061,"no","2",29,"other",2,4,4,"read_other","health","Netherlands"
"BPA30","33","sensorimotor",0.241073727607727,0.251616448163986,"no","2",29,"other",2,4,4,"read_other","health","Netherlands"
"BPA30","48","value",0.412983387708664,-0.081419698894024,"no","2",30,"other",2,2,2,"read_other","climate","Netherlands"
"BPA30","48","auditory",0.412983387708664,0.518781840801239,"no","2",30,"other",2,2,2,"read_other","climate","Netherlands"
"BPA30","48","sensorimotor",0.412983387708664,0.729332745075226,"no","2",30,"other",2,2,2,"read_other","climate","Netherlands"
"BPA30","49","value",0.457562297582626,0.328496307134628,"no","2",39,"other",3,3,3,"read_other","health","Netherlands"
"BPA30","49","auditory",0.457562297582626,0.45189493894577,"no","2",39,"other",3,3,3,"read_other","health","Netherlands"
"BPA30","49","sensorimotor",0.457562297582626,0.398211985826492,"no","2",39,"other",3,3,3,"read_other","health","Netherlands"
"BPA30","55","value",0.355022579431534,-0.399770855903625,"no","2",37,"other",2,2,2,"read_other","climate","Netherlands"
"BPA30","55","auditory",0.355022579431534,0.189512938261032,"no","2",37,"other",2,2,2,"read_other","climate","Netherlands"
"BPA30","55","sensorimotor",0.355022579431534,0.289524078369141,"no","2",37,"other",2,2,2,"read_other","climate","Netherlands"
"BPA30","63","value",0.095380946993828,-0.338385820388794,"no","2",31,"other",2,2,3,"read_other","climate","Netherlands"
"BPA30","63","auditory",0.095380946993828,0.116219148039818,"no","2",31,"other",2,2,3,"read_other","climate","Netherlands"
"BPA30","63","sensorimotor",0.095380946993828,0.100016303360462,"no","2",31,"other",2,2,3,"read_other","climate","Netherlands"
"BPA30","68","value",0.509024620056152,-0.863665342330933,"no","2",38,"other",3,3,4,"read_other","health","Netherlands"
"BPA30","68","auditory",0.509024620056152,0.37646496295929,"no","2",38,"other",3,3,4,"read_other","health","Netherlands"
"BPA30","68","sensorimotor",0.509024620056152,0.599970161914825,"no","2",38,"other",3,3,4,"read_other","health","Netherlands"
"BPA30","12","value",0.239715129137039,0.036178532987833,"no","2",46,"self",2,2,3,"read_self","climate","Netherlands"
"BPA30","12","auditory",0.239715129137039,0.079748831689358,"no","2",46,"self",2,2,3,"read_self","climate","Netherlands"
"BPA30","12","sensorimotor",0.239715129137039,0.26879757642746,"no","2",46,"self",2,2,3,"read_self","climate","Netherlands"
"BPA30","3","value",-0.007587393280119,-0.204820066690445,"no","2",26,"self",2,1,3,"read_self","health","Netherlands"
"BPA30","3","auditory",-0.007587393280119,0.100735239684582,"no","2",26,"self",2,1,3,"read_self","health","Netherlands"
"BPA30","3","sensorimotor",-0.007587393280119,-0.027702277526259,"no","2",26,"self",2,1,3,"read_self","health","Netherlands"
"BPA30","52","value",0.073927611112595,-0.051030777394772,"no","2",48,"self",2,2,3,"read_self","climate","Netherlands"
"BPA30","52","auditory",0.073927611112595,0.237798437476158,"no","2",48,"self",2,2,3,"read_self","climate","Netherlands"
"BPA30","52","sensorimotor",0.073927611112595,0.131463885307312,"no","2",48,"self",2,2,3,"read_self","climate","Netherlands"
"BPA30","54","value",0.117584578692913,-0.309630990028381,"no","2",47,"self",3,3,3,"read_self","health","Netherlands"
"BPA30","54","auditory",0.117584578692913,0.244501873850822,"no","2",47,"self",3,3,3,"read_self","health","Netherlands"
"BPA30","54","sensorimotor",0.117584578692913,0.188407942652702,"no","2",47,"self",3,3,3,"read_self","health","Netherlands"
"BPA30","59","value",0.028177428990602,-0.252528429031372,"no","2",25,"self",2,2,3,"read_self","climate","Netherlands"
"BPA30","59","auditory",0.028177428990602,-0.135505527257919,"no","2",25,"self",2,2,3,"read_self","climate","Netherlands"
"BPA30","59","sensorimotor",0.028177428990602,-0.006546951364726,"no","2",25,"self",2,2,3,"read_self","climate","Netherlands"
"BPA30","65","value",0.030717795714736,-0.079714119434357,"no","2",28,"self",2,3,3,"read_self","climate","Netherlands"
"BPA30","65","auditory",0.030717795714736,-0.064306437969208,"no","2",28,"self",2,3,3,"read_self","climate","Netherlands"
"BPA30","65","sensorimotor",0.030717795714736,0.097024850547314,"no","2",28,"self",2,3,3,"read_self","climate","Netherlands"
"BPA30","84","value",-0.067173190414906,-0.235970064997673,"no","2",45,"self",3,3,3,"read_self","health","Netherlands"
"BPA30","84","auditory",-0.067173190414906,-0.016566043719649,"no","2",45,"self",3,3,3,"read_self","health","Netherlands"
"BPA30","84","sensorimotor",-0.067173190414906,0.045941583812237,"no","2",45,"self",3,3,3,"read_self","health","Netherlands"
"BPA30","93","value",-0.120579212903976,-0.786055564880371,"no","2",27,"self",3,3,3,"read_self","health","Netherlands"
"BPA30","93","auditory",-0.120579212903976,0.198915123939514,"no","2",27,"self",3,3,3,"read_self","health","Netherlands"
"BPA30","93","sensorimotor",-0.120579212903976,0.05904009565711,"no","2",27,"self",3,3,3,"read_self","health","Netherlands"
"BPA30","13","value",0.130208447575569,-0.251239389181137,"no","3",62,"control",2,2,3,"read_control","climate","Netherlands"
"BPA30","13","auditory",0.130208447575569,0.06653942912817,"no","3",62,"control",2,2,3,"read_control","climate","Netherlands"
"BPA30","13","sensorimotor",0.130208447575569,-0.01166339404881,"no","3",62,"control",2,2,3,"read_control","climate","Netherlands"
"BPA30","4","value",0.33003431558609,0.008994427509606,"no","3",52,"control",2,2,2,"read_control","climate","Netherlands"
"BPA30","4","auditory",0.33003431558609,0.249469637870789,"no","3",52,"control",2,2,2,"read_control","climate","Netherlands"
"BPA30","4","sensorimotor",0.33003431558609,0.430465996265411,"no","3",52,"control",2,2,2,"read_control","climate","Netherlands"
"BPA30","40","value",0.268830358982086,-0.225377142429352,"no","3",61,"control",2,2,2,"read_control","climate","Netherlands"
"BPA30","40","auditory",0.268830358982086,0.394820600748062,"no","3",61,"control",2,2,2,"read_control","climate","Netherlands"
"BPA30","40","sensorimotor",0.268830358982086,0.375537186861038,"no","3",61,"control",2,2,2,"read_control","climate","Netherlands"
