"SID","article_cond","article_number","topic","msg_rel_self","msg_rel_social","LiveShare","n_articles","sharing_type","msg_share","sharing_type_key","comment","Article.Title","Source.URL","Topic","check","n_words"
"s417","other",39,"health",0,10,0,12,0,0,"msg_share_narrow","I do not personally know people who are overweight.","Excess Weight Contributes to More Than 7 Percent of Cancers","https://www.nytimes.com/2019/01/02/well/live/excess-weight-contributes-to-more-than-7-percent-of-cancers.html","wellness",0,9
"s417","self",27,"climate",80,80,0,12,0,0,"msg_share_narrow","We need bipartisan support for climate change because it affects everyone.","Climate Change and the Elections: Five Takeaways","https://www.nytimes.com/2018/11/07/climate/climate-change-midterm-elections.html","climate",0,11
"s417","control",65,"climate",70,70,0,12,0,0,"msg_share_narrow","Surveys on climate change from different countries focused on the youth.","Pictures From Youth Climate Strikes Around the World","https://www.nytimes.com/2019/03/15/climate/climate-school-strikes.html","climate",0,11
"s417","other",105,"health",10,0,0,12,0,0,"msg_share_narrow","This does not matter to people I know","Why So Many of Us Don’t Lose Weight When We Exercise","https://www.nytimes.com/2019/07/03/well/move/weight-loss-gain-exercise.html","wellness",0,8
"s417","self",29,"climate",70,60,0,12,0,0,"msg_share_narrow","Companies need to be held responsible for their impact on the climate.","Companies See Climate Change Hitting Their Bottom Lines in the Next 5 Years","https://www.nytimes.com/2019/06/04/climate/companies-climate-change-financial-impact.html","climate",0,12
"s417","control",80,"health",0,0,0,12,0,0,"msg_share_narrow","This article explains that the amount of diet is not as effective as the quality of the diet.","The Key to Weight Loss Is Diet Quality, Not Quantity, a New Study Finds","https://www.nytimes.com/2018/02/20/well/eat/counting-calories-weight-loss-diet-dieting-low-carb-low-fat.html","wellness",0,18
"s418","other",17,"health",100,100,0,6,0,100,"msg_share_narrow","This article informs us that banana which is also a source of carbohydrate for energy can be used in place of soft drink due to the excess benefits it provides. Banana is naturally made while soft drink is chemically made and harmful to the body.","Bananas vs. Sports Drinks: Bananas Win in Study","https://www.nytimes.com/2018/04/04/well/move/banana-sports-drinks-exercise-workout-carbs.html","wellness",0,45
"s418","self",15,"climate",100,100,0,6,0,10,"msg_share_narrow","Climate change is currently one of the biggest challenges we face. Australia winning this coal deal leads to bigger climate issues in years to come. And there is a need to manage and mitigate such effects.","Australia, in a Victory for Coal, Clears the Way for a Disputed Mine","https://www.nytimes.com/2019/06/13/climate/adani-australia-carmichael-mine.html","climate",0,36
"s418","other",78,"health",100,100,0,6,0,100,"msg_share_narrow","This article talks about the consumption of high sugar products leading to health issues. There is a need to cut the amount or sugar  consumption in order to stay healthy.","The Downside of Having a Sweet Tooth","https://www.nytimes.com/2019/07/22/well/eat/the-downside-of-having-a-sweet-tooth.html","wellness",0,30
"s418","control",99,"climate",100,100,0,6,0,100,"msg_share_narrow","This article talks about flooding and how climate change plays a major role in flood events especially during the spring. Also listed in this article are preventive measure to mitigate such events and how we as individuals can play a major role to solve such issues.","What Makes a Catastrophic Flood? And Is Climate Change Causing More of Them?","https://www.nytimes.com/2019/03/22/climate/what-causes-floods.html","climate",0,46
"s418","self",49,"health",100,100,0,6,0,100,"msg_share_narrow","This article matters to me because activities such as smoking alcohol consumption and body mass index leads to a poor cardivascular health which in turn affects the metabolic syndrome and leads to risk of Parkinson disease","Heart Risks Tied to Parkinson’s Disease","https://www.nytimes.com/2018/08/24/well/eat/heart-risks-tied-to-parkinsons-disease.html","wellness",0,36
"s418","self",58,"climate",0,0,0,6,0,0,"msg_share_narrow","Controlling the invasive grasses at its initial growth is an effective way to mitigate wildfires","Invasive Grasses May Worsen Wildfires, Study Suggests","https://www.nytimes.com/2019/11/04/climate/invasive-grasses-wildfires.html","climate",0,15
"s419","control",108,"climate",90,90,0,4,0,70,"msg_share_narrow","It is about the coming climate change crisis. This article try to tell the urgency of climate change and how action may only curb the coming damage.","‘Like a Terror Movie’: How Climate Change Will Cause More Simultaneous Disasters","https://www.nytimes.com/2018/11/19/climate/climate-disasters.html","climate",0,27
"s419","self",80,"health",100,80,0,4,0,90,"msg_share_narrow","This article describes a study to disprove of counting calories as a way to manage your diet. Instead it offers a more stable solution such as eating whole foods and vegetable. This is something good for me as I personally have a hard time managing calories and often find that method a pain and too easy to dismiss at a moments notice. I've personally looked into eating better foods and this is another boost for me to do so.","The Key to Weight Loss Is Diet Quality, Not Quantity, a New Study Finds","https://www.nytimes.com/2018/02/20/well/eat/counting-calories-weight-loss-diet-dieting-low-carb-low-fat.html","wellness",0,79
"s419","other",24,"climate",60,90,0,4,0,80,"msg_share_narrow","Many people I know live here in Maine. I see very few hybrid/electric cars mainly as there is not a lot of available ways to charge or effectively use these cars. I think this matters to people I know because if they were given this option and money was spent to make these charge stations more available it could change their mindset about switching.","Cash for Carbon: Schumer Climate Plan Would Help Consumers Buy Electric Cars","https://www.nytimes.com/2019/10/24/climate/climate-change-schumer-electric-cars.html","climate",0,65
"s419","self",9,"health",40,30,0,4,0,10,"msg_share_narrow","This article doesn't seem to matter to me very much. The study doesn't seem to be in any form that's useful yet.","A Probiotic for Obesity","https://www.nytimes.com/2019/07/01/well/eat/a-probiotic-for-obesity.html","wellness",0,22
"s420","self",83,"health",90,90,0,14,0,70,"msg_share_narrow","health and wellness is always important.","The Year in Fitness: Exercise, Add Intensity, Live to See Another Year","https://www.nytimes.com/2017/12/27/well/move/the-year-in-fitness-exercise-add-intensity-live-to-see-another-year.html","wellness",0,6
"s420","other",4,"climate",90,90,0,14,0,40,"msg_share_narrow","this not only affects me but it affects everyone.","A Busy Week for Climate Scientists, and Climate Negotiators","https://www.nytimes.com/2018/12/12/climate/climate-fwd-agu-food-waste.html","climate",0,9
"s420","other",6,"health",20,40,0,14,0,30,"msg_share_narrow","it matters because people like my sister are into health and nutrition","A Challenge Race Shakes Up the Running Routine","https://www.nytimes.com/2018/02/15/well/move/a-challenge-race-shakes-up-the-running-routine.html","wellness",0,12
"s420","control",11,"climate",60,70,0,14,0,20,"msg_share_narrow","energy saving due to people staying at home more","Americans Are Staying Home More. That’s Saving Energy.","https://www.nytimes.com/2018/01/29/climate/americans-staying-home-energy.html","climate",0,9
"s420","self",13,"health",60,70,0,14,0,10,"msg_share_narrow","for the longest time i use to be very much into working out and staying more healthy","Antioxidants Don’t Ease Muscle Soreness After Exercise","https://www.nytimes.com/2018/01/04/well/live/antioxidants-dont-ease-muscle-soreness-after-exercise.html","wellness",0,17
"s420","self",16,"climate",60,60,0,14,0,10,"msg_share_narrow","we need to figure out something to help with climate change to ensure our kids have a bright future","Automakers Shift Gears on Climate Change","https://www.nytimes.com/2018/03/21/climate/climate-change-sylvia-earle.html","climate",0,19
"s420","control",43,"health",10,40,0,14,0,10,"msg_share_narrow","how staying active can help prevent dementia","Fitness in Midlife May Help Fend Off Dementia","https://www.nytimes.com/2018/03/28/well/mind/fitness-in-midlife-may-help-fend-off-dementia.html","wellness",0,7
"s420","other",99,"climate",30,60,0,14,0,10,"msg_share_narrow","there are some who could be affected by flooding","What Makes a Catastrophic Flood? And Is Climate Change Causing More of Them?","https://www.nytimes.com/2019/03/22/climate/what-causes-floods.html","climate",0,9
"s420","self",10,"climate",60,70,0,14,0,10,"msg_share_narrow","wildlife is a important part of our ecosystem.  if it gets off it throws the balance off completly","A Toxic Tide Is Killing Florida Wildlife","https://www.nytimes.com/2018/07/30/climate/florida-red-tide-algae.html","climate",0,18
"s420","other",36,"health",60,80,0,14,0,10,"msg_share_narrow","everyone has a mom or sister or aunt who is susceptible to cancer","Eating Processed Meats Tied to Breast Cancer Risk","https://www.nytimes.com/2018/10/03/well/eat/eating-processed-meats-tied-to-breast-cancer-risk.html","wellness",0,13
"s420","self",95,"health",80,80,0,14,0,20,"msg_share_narrow","because aging affects everyone including me.","We Slow as We Age, but May Not Need to Slow Too Much","https://www.nytimes.com/2018/10/03/well/move/running-age-declines-slower.html","wellness",0,6
"s421","control",87,"health",0,20,0,6,0,0,"msg_share_narrow","Eating disorders and the effect they have on relationships.","To Treat Eating Disorders, It Sometimes Takes Two","https://www.nytimes.com/2018/11/29/well/eat/eating-disorders-food-anorexia-bulimia-binge-partners-spouses-treatment.html","wellness",0,9
"s421","self",108,"climate",100,100,0,6,0,30,"msg_share_narrow","Climate change is real and unfortunately humans aren't doing enough to stop it. I also live in a coastal town so my area would in an area where climate change could effect it more than others.","‘Like a Terror Movie’: How Climate Change Will Cause More Simultaneous Disasters","https://www.nytimes.com/2018/11/19/climate/climate-disasters.html","climate",0,36
"s421","other",57,"health",100,60,0,6,0,60,"msg_share_narrow","Because not everyone has a lot of time to spend in the gym. If you're able to do less sets which means spend less time in the gym that might making working out more appealing to people.","In a Hurry? Try Express Weight Training","https://www.nytimes.com/2018/09/12/well/move/in-a-hurry-try-express-weight-training.html","wellness",0,37
